causa2,año,mujer,edad,muertes_suavizadas
estómago,2020,1,82,4.253506111028542
estómago,2020,1,83,4.508434285207559
estómago,2020,1,84,4.812138190508028
estómago,2020,1,85,5.077219205370987
estómago,2020,1,86,4.934789757099573
estómago,2020,1,87,4.279931623572158
estómago,2020,1,88,3.3245379349247433
estómago,2020,1,89,2.3193165563500426
estómago,2021,0,0,0.0018876153856914766
estómago,2021,0,1,0.0018176660142827908
estómago,2021,0,2,0.0017520758621769432
estómago,2021,0,3,0.0016925558362310001
estómago,2021,0,4,0.0016400289429018605
estómago,2021,0,5,0.0015965039587181428
estómago,2021,0,6,0.001562722302401997
estómago,2021,0,7,0.0015409731793125433
estómago,2021,0,8,0.0015321287658519678
estómago,2021,0,9,0.001539159038056148
estómago,2021,0,10,0.0015636684373861599
estómago,2021,0,11,0.0016101514575218101
estómago,2021,0,12,0.0016820136434979862
estómago,2021,0,13,0.0017868500274843546
estómago,2021,0,14,0.001932048768320879
estómago,2021,0,15,0.002131742460206785
estómago,2021,0,16,0.002402133243946806
estómago,2021,0,17,0.002771459246345721
estómago,2021,0,18,0.003276359453955705
estómago,2021,0,19,0.00397768497231733
estómago,2021,0,20,0.00496235252547373
estómago,2021,0,21,0.0063724143585004184
estómago,2021,0,22,0.008425762755732768
estómago,2021,0,23,0.011472210333203715
estómago,2021,0,24,0.016079476319097338
estómago,2021,0,25,0.023130392892961413
estómago,2021,0,26,0.03409234210312328
estómago,2021,0,27,0.05097045870833915
estómago,2021,0,28,0.0769324968240284
estómago,2021,0,29,0.11417219164851479
estómago,2021,0,30,0.16483548251361135
estómago,2021,0,31,0.22187608042528584
estómago,2021,0,32,0.27426601603869
estómago,2021,0,33,0.3085030335908097
estómago,2021,0,34,0.3150968972901194
estómago,2021,0,35,0.30449796020765674
estómago,2021,0,36,0.2839640719649728
estómago,2021,0,37,0.26744841582698237
estómago,2021,0,38,0.26056415011009404
estómago,2021,0,39,0.268110896406425
estómago,2021,0,40,0.2949988595703437
estómago,2021,0,41,0.3470918357652193
estómago,2021,0,42,0.43668606003378924
estómago,2021,0,43,0.5768592850799612
estómago,2021,0,44,0.788581373670656
estómago,2021,0,45,1.072020234328973
estómago,2021,0,46,1.396865508583601
estómago,2021,0,47,1.7051172046345446
estómago,2021,0,48,1.9021232172405322
estómago,2021,0,49,1.9813569002275062
estómago,2021,0,50,1.9802185875358516
estómago,2021,0,51,1.9712338472533615
estómago,2021,0,52,2.063728111897047
estómago,2021,0,53,2.285031686249418
estómago,2021,0,54,2.69903549503515
estómago,2021,0,55,3.3175231607132902
estómago,2021,0,56,4.044033058234925
estómago,2021,0,57,4.8046099807521285
estómago,2021,0,58,5.368139128572772
estómago,2021,0,59,5.6798216704059
estómago,2021,0,60,5.81099208429543
estómago,2021,0,61,5.836951380713629
estómago,2021,0,62,5.998354360450295
estómago,2021,0,63,6.317102345265071
estómago,2021,0,64,6.7967064368556445
estómago,2021,0,65,7.385019359158068
estómago,2021,0,66,7.7600840802700315
estómago,2021,0,67,7.831582988704457
estómago,2021,0,68,7.502917077820028
estómago,2021,0,69,6.866697268609659
estómago,2021,0,70,6.245298679693044
estómago,2021,0,71,5.713534140689537
estómago,2021,0,72,5.467742787341594
estómago,2021,0,73,5.503327451025685
estómago,2021,0,74,5.7812142678625085
estómago,2021,0,75,6.2984848173201184
estómago,2021,0,76,6.831988627467844
estómago,2021,0,77,7.298594424500404
estómago,2021,0,78,7.5535883679884614
estómago,2021,0,79,7.552608146323562
estómago,2021,0,80,7.439929631074556
estómago,2021,0,81,7.268546473069215
estómago,2021,0,82,7.125833157639152
estómago,2021,0,83,7.028985819865389
estómago,2021,0,84,6.781173544338123
estómago,2021,0,85,6.317944230100317
estómago,2021,0,86,5.4613665058478125
estómago,2021,0,87,4.302419837414599
estómago,2021,0,88,3.121671027100343
estómago,2021,0,89,2.098796928917531
estómago,2021,1,0,0.0012495537230754114
estómago,2021,1,1,0.0012746143728244207
estómago,2021,1,2,0.001301618893886308
estómago,2021,1,3,0.0013324082307303575
estómago,2021,1,4,0.0013685667473566862
estómago,2021,1,5,0.0014131058668429963
estómago,2021,1,6,0.0014683184036115126
estómago,2021,1,7,0.0015387449452975374
estómago,2021,1,8,0.0016280542381778384
estómago,2021,1,9,0.0017433703686553985
estómago,2021,1,10,0.0018913727017937818
estómago,2021,1,11,0.00208439242583938
estómago,2021,1,12,0.0023356849032767934
estómago,2021,1,13,0.0026682585644714793
estómago,2021,1,14,0.0031102723921579978
estómago,2021,1,15,0.003708704634485062
estómago,2021,1,16,0.004526933647140945
estómago,2021,1,17,0.005667813958530981
estómago,2021,1,18,0.007281558783760319
estómago,2021,1,19,0.009606404167013683
estómago,2021,1,20,0.013012379604991619
estómago,2021,1,21,0.018068480795979606
estómago,2021,1,22,0.0256866569056771
estómago,2021,1,23,0.0371237589826214
estómago,2021,1,24,0.05435540784214064
estómago,2021,1,25,0.07920692930113239
estómago,2021,1,26,0.1141692650792831
estómago,2021,1,27,0.15931005164990686
estómago,2021,1,28,0.21380371583732424
estómago,2021,1,29,0.27292429900862186
estómago,2021,1,30,0.33031517469480914
estómago,2021,1,31,0.37978373513383806
estómago,2021,1,32,0.4152138435744564
estómago,2021,1,33,0.4338702511134784
estómago,2021,1,34,0.43429932766392737
estómago,2021,1,35,0.4193529579513383
estómago,2021,1,36,0.3919901772270281
estómago,2021,1,37,0.3604960251352689
estómago,2021,1,38,0.329075162937302
estómago,2021,1,39,0.3066537490729694
estómago,2021,1,40,0.29669674336785723
estómago,2021,1,41,0.30519431700651806
estómago,2021,1,42,0.33922125972682965
estómago,2021,1,43,0.40216920445233256
estómago,2021,1,44,0.5033608171655766
estómago,2021,1,45,0.6310825515423368
estómago,2021,1,46,0.7550052414356598
estómago,2021,1,47,0.8369886741657493
estómago,2021,1,48,0.8329090578415324
estómago,2021,1,49,0.7647541865580715
estómago,2021,1,50,0.6707081721302633
estómago,2021,1,51,0.5870396295190805
estómago,2021,1,52,0.5464896055441528
estómago,2021,1,53,0.5469327131539068
estómago,2021,1,54,0.5986083739140788
estómago,2021,1,55,0.7048027019974195
estómago,2021,1,56,0.8644247826827511
estómago,2021,1,57,1.086203897753504
estómago,2021,1,58,1.3504340381907929
estómago,2021,1,59,1.6528197384880776
estómago,2021,1,60,1.9724924235902976
estómago,2021,1,61,2.3003077333446504
estómago,2021,1,62,2.641541773713372
estómago,2021,1,63,2.988485735153895
estómago,2021,1,64,3.331216786128023
estómago,2021,1,65,3.6508627867512926
estómago,2021,1,66,3.9021872307117156
estómago,2021,1,67,4.066766215989787
estómago,2021,1,68,4.143260606316459
estómago,2021,1,69,4.143332540909412
estómago,2021,1,70,4.146055779475558
estómago,2021,1,71,4.171000476375084
estómago,2021,1,72,4.268967824678543
estómago,2021,1,73,4.440546522008913
estómago,2021,1,74,4.59558327326963
estómago,2021,1,75,4.69158225255045
estómago,2021,1,76,4.552171048740481
estómago,2021,1,77,4.170776768691112
estómago,2021,1,78,3.6795686460893964
estómago,2021,1,79,3.160522164428856
estómago,2021,1,80,2.847661378283496
estómago,2021,1,81,2.7589649239020795
estómago,2021,1,82,2.9832022307718034
estómago,2021,1,83,3.6338047937663824
estómago,2021,1,84,4.643702341116102
estómago,2021,1,85,6.022955593108907
estómago,2021,1,86,6.908590929783221
estómago,2021,1,87,6.583347956348888
estómago,2021,1,88,5.1796367829842875
estómago,2021,1,89,3.3591514394365887
estómago,2022,0,0,0.0023501143648474694
estómago,2022,0,1,0.0022151518474847463
estómago,2022,0,2,0.002089892360386344
estómago,2022,0,3,0.0019757031743430228
estómago,2022,0,4,0.0018729154745050402
estómago,2022,0,5,0.0017828630597133122
estómago,2022,0,6,0.0017054817369268123
estómago,2022,0,7,0.0016420699831544432
estómago,2022,0,8,0.0015924915947680537
estómago,2022,0,9,0.0015583459510602102
estómago,2022,0,10,0.0015398413631342084
estómago,2022,0,11,0.0015393778338013485
estómago,2022,0,12,0.0015581090058254502
estómago,2022,0,13,0.0016000865389465262
estómago,2022,0,14,0.001668449861322347
estómago,2022,0,15,0.001770500489682305
estómago,2022,0,16,0.0019134689181515912
estómago,2022,0,17,0.0021111335106983853
estómago,2022,0,18,0.0023795630921410443
estómago,2022,0,19,0.002746470526663413
estómago,2022,0,20,0.003248230605005278
estómago,2022,0,21,0.003944983070934338
estómago,2022,0,22,0.004922772711316194
estómago,2022,0,23,0.006320322907213835
estómago,2022,0,24,0.008351219292836451
estómago,2022,0,25,0.011356359286983253
estómago,2022,0,26,0.015888063591585525
estómago,2022,0,27,0.02279636260873017
estómago,2022,0,28,0.03348946920906111
estómago,2022,0,29,0.04986104730999169
estómago,2022,0,30,0.07491387324650632
estómago,2022,0,31,0.1114225353925863
estómago,2022,0,32,0.16284492766110148
estómago,2022,0,33,0.23011871706013068
estómago,2022,0,34,0.31233682846226396
estómago,2022,0,35,0.40434447870062634
estómago,2022,0,36,0.4977254739328716
estómago,2022,0,37,0.5840776911200458
estómago,2022,0,38,0.6544323349457204
estómago,2022,0,39,0.7086536721540094
estómago,2022,0,40,0.7471005078462798
estómago,2022,0,41,0.7803163157885631
estómago,2022,0,42,0.8171860957105749
estómago,2022,0,43,0.8672554497083093
estómago,2022,0,44,0.9406227809378727
estómago,2022,0,45,1.0452276543124241
estómago,2022,0,46,1.1927119007232296
estómago,2022,0,47,1.3903559167448516
estómago,2022,0,48,1.6463910578407375
estómago,2022,0,49,1.9536558166469828
estómago,2022,0,50,2.2836586432928563
estómago,2022,0,51,2.5951864074156537
estómago,2022,0,52,2.813010601379062
estómago,2022,0,53,2.9202775327989716
estómago,2022,0,54,2.9244114894565985
estómago,2022,0,55,2.8779672946625965
estómago,2022,0,56,2.884157800408472
estómago,2022,0,57,2.9735227107321576
estómago,2022,0,58,3.2194136218431457
estómago,2022,0,59,3.6409102982481074
estómago,2022,0,60,4.235217080992834
estómago,2022,0,61,5.005130506479503
estómago,2022,0,62,5.810957696385358
estómago,2022,0,63,6.581166362395265
estómago,2022,0,64,7.152284666574577
estómago,2022,0,65,7.460387056253996
estómago,2022,0,66,7.512216850188041
estómago,2022,0,67,7.3317618603307455
estómago,2022,0,68,7.042023736647995
estómago,2022,0,69,6.6942739734847665
estómago,2022,0,70,6.424906242748266
estómago,2022,0,71,6.250756557846429
estómago,2022,0,72,6.209304118980684
estómago,2022,0,73,6.2855815970313245
estómago,2022,0,74,6.340250925296435
estómago,2022,0,75,6.3183721226988885
estómago,2022,0,76,6.004276783286872
estómago,2022,0,77,5.405072301699364
estómago,2022,0,78,4.675402301148135
estómago,2022,0,79,3.919538633795545
estómago,2022,0,80,3.383918554635236
estómago,2022,0,81,3.0697922547074903
estómago,2022,0,82,3.013195212127388
estómago,2022,0,83,3.2247748107982597
estómago,2022,0,84,3.578326078554747
estómago,2022,0,85,4.023004706004662
estómago,2022,0,86,4.195837472613999
estómago,2022,0,87,3.9002565590277705
estómago,2022,0,88,3.217470557478782
estómago,2022,0,89,2.352541141866102
estómago,2022,1,0,0.0013177241889384594
estómago,2022,1,1,0.0013555347654731242
estómago,2022,1,2,0.0013959540939288808
estómago,2022,1,3,0.001440999198231432
estómago,2022,1,4,0.0014924594197130788
estómago,2022,1,5,0.0015537034310576124
estómago,2022,1,6,0.001627410715887342
estómago,2022,1,7,0.0017187415709790162
estómago,2022,1,8,0.0018320358593334747
estómago,2022,1,9,0.001975421335675615
estómago,2022,1,10,0.0021567367271514933
estómago,2022,1,11,0.0023899660360085086
estómago,2022,1,12,0.0026903565113526712
estómago,2022,1,13,0.003083538508302234
estómago,2022,1,14,0.003600986487187195
estómago,2022,1,15,0.004293507569575203
estómago,2022,1,16,0.005229243056075639
estómago,2022,1,17,0.00651444096814738
estómago,2022,1,18,0.008301911207762764
estómago,2022,1,19,0.010820620374040666
estómago,2022,1,20,0.014416892029994528
estómago,2022,1,21,0.019576993693987545
estómago,2022,1,22,0.027046569793213182
estómago,2022,1,23,0.0376785540361942
estómago,2022,1,24,0.052713778968326346
estómago,2022,1,25,0.072621094832955
estómago,2022,1,26,0.09790757141847202
estómago,2022,1,27,0.12688714582051194
estómago,2022,1,28,0.1574083622518625
estómago,2022,1,29,0.18794565633133906
estómago,2022,1,30,0.21670321900742512
estómago,2022,1,31,0.24765099416568603
estómago,2022,1,32,0.2831391359168045
estómago,2022,1,33,0.32599122454043755
estómago,2022,1,34,0.3786449593533095
estómago,2022,1,35,0.4336738963754033
estómago,2022,1,36,0.48453211285946235
estómago,2022,1,37,0.5191533563031355
estómago,2022,1,38,0.5288624581049983
estómago,2022,1,39,0.5204553985061693
estómago,2022,1,40,0.4996394966720505
estómago,2022,1,41,0.48264803932125616
estómago,2022,1,42,0.4792494665321652
estómago,2022,1,43,0.49326163801277506
estómago,2022,1,44,0.5297311471405036
estómago,2022,1,45,0.5853392796730341
estómago,2022,1,46,0.6569117322475032
estómago,2022,1,47,0.7397320454901852
estómago,2022,1,48,0.8248930412310957
estómago,2022,1,49,0.912602828275513
estómago,2022,1,50,1.0040231820472025
estómago,2022,1,51,1.1067513741321509
estómago,2022,1,52,1.2358188502993306
estómago,2022,1,53,1.395632671051096
estómago,2022,1,54,1.5895680099723628
estómago,2022,1,55,1.8071239095925735
estómago,2022,1,56,2.0104083685585366
estómago,2022,1,57,2.1803726949762385
estómago,2022,1,58,2.288695018078095
estómago,2022,1,59,2.3448498451772957
estómago,2022,1,60,2.396909765789095
estómago,2022,1,61,2.469387071516267
estómago,2022,1,62,2.6321084628810305
estómago,2022,1,63,2.8986998880484367
estómago,2022,1,64,3.2652735818762895
estómago,2022,1,65,3.7158510008302623
estómago,2022,1,66,4.086084152007925
estómago,2022,1,67,4.307557458586121
estómago,2022,1,68,4.285694590621747
estómago,2022,1,69,4.043244811280975
estómago,2022,1,70,3.7414282259949543
estómago,2022,1,71,3.432356417667349
estómago,2022,1,72,3.2347253810455046
estómago,2022,1,73,3.1470201669633204
estómago,2022,1,74,3.1377511377220455
estómago,2022,1,75,3.1892503582180485
estómago,2022,1,76,3.197873701243337
estómago,2022,1,77,3.1408019469055137
estómago,2022,1,78,3.030538484324603
estómago,2022,1,79,2.885278975649358
estómago,2022,1,80,2.8345257815158904
estómago,2022,1,81,2.9163292933271503
estómago,2022,1,82,3.211065630979972
estómago,2022,1,83,3.8015150178750927
estómago,2022,1,84,4.572142857032348
estómago,2022,1,85,5.442998430344691
estómago,2022,1,86,5.806361707143528
estómago,2022,1,87,5.305973435612739
estómago,2022,1,88,4.1606745821835665
estómago,2022,1,89,2.805526075642182
esófago,1952,0,0,8.688767808858898e-4
esófago,1952,0,1,0.0010289266589116938
esófago,1952,0,2,0.0012198419273691035
esófago,1952,0,3,0.001449748117393932
esófago,1952,0,4,0.0017289334400071236
esófago,1952,0,5,0.002072838197945793
esófago,1952,0,6,0.0025008326817417613
esófago,1952,0,7,0.003042582793412368
esófago,1952,0,8,0.0037358308527491954
esófago,1952,0,9,0.004637861032913668
esófago,1952,0,10,0.005824529687381062
esófago,1952,0,11,0.0074090255467402335
esófago,1952,0,12,0.009545426981551789
esófago,1952,0,13,0.012450081440003513
esófago,1952,0,14,0.01642340337595818
esófago,1952,0,15,0.021831673098923345
esófago,1952,0,16,0.029168450465893322
esófago,1952,0,17,0.03878205607854791
esófago,1952,0,18,0.051035264644783106
esófago,1952,0,19,0.06502739760693957
esófago,1952,0,20,0.0795507135775501
esófago,1952,0,21,0.0904926132856835
esófago,1952,0,22,0.09519346513086097
esófago,1952,0,23,0.09248314321856431
esófago,1952,0,24,0.08334926694437138
esófago,1952,0,25,0.07248648481429167
esófago,1952,0,26,0.06164546183028123
esófago,1952,0,27,0.053600192160657985
esófago,1952,0,28,0.04830179984910357
esófago,1952,0,29,0.04624471291693755
esófago,1952,0,30,0.04741584036633275
esófago,1952,0,31,0.052487989462897386
esófago,1952,0,32,0.06287518824988275
esófago,1952,0,33,0.08072277376593213
esófago,1952,0,34,0.11051978806183659
esófago,1952,0,35,0.15614022359417068
esófago,1952,0,36,0.22405116405657174
esófago,1952,0,37,0.31480596836062147
esófago,1952,0,38,0.4248548492999884
esófago,1952,0,39,0.541972766631531
esófago,1952,0,40,0.64733994650475
esófago,1952,0,41,0.72966685811859755
esófago,1952,0,42,0.7804215993308056
esófago,1952,0,43,0.8080338174703252
esófago,1952,0,44,0.8228577921806184
esófago,1952,0,45,0.8476060603145771
esófago,1952,0,46,0.9063435699605336
esófago,1952,0,47,1.0209036264692781
esófago,1952,0,48,1.230709033565915
esófago,1952,0,49,1.5712250589995198
esófago,1952,0,50,2.0964260961057803
esófago,1952,0,51,2.8496889135963204
esófago,1952,0,52,3.802558508924565
esófago,1952,0,53,4.907517875189482
esófago,1952,0,54,5.978036137457467
esófago,1952,0,55,6.87522327490688
esófago,1952,0,56,7.474844123449274
esófago,1952,0,57,7.7183081694784486
esófago,1952,0,58,7.646635250967644
esófago,1952,0,59,7.301082937780975
esófago,1952,0,60,6.788543893240762
esófago,1952,0,61,6.174317167589547
esófago,1952,0,62,5.556989478510258
esófago,1952,0,63,4.973475386327137
esófago,1952,0,64,4.48830092005766
esófago,1952,0,65,4.103459368511834
esófago,1952,0,66,3.8534315452127528
esófago,1952,0,67,3.7238801218487434
esófago,1952,0,68,3.7121754333758696
esófago,1952,0,69,3.809809232522474
esófago,1952,0,70,3.9798250425301647
esófago,1952,0,71,4.212460612788864
esófago,1952,0,72,4.438877562729718
esófago,1952,0,73,4.632752121255162
esófago,1952,0,74,4.71437966025343
